Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-12-06,2018,12,6,Thursday,48,2018-48,75.21,76.48,74.54,76.43,14831249.0,72.22,0.004798419159454559,74.365,76.6506
2018-12-07,2018,12,7,Friday,48,2018-48,76.26,76.9,74.97,75.17,11923220.0,71.03,-0.016467434663114844,73.92857142857143,76.4208
2018-12-10,2018,12,10,Monday,49,2018-49,74.9,75.92,73.57,75.15,8448713.0,71.01,-0.00033479643420852856,73.47357142857142,76.1892
2018-12-11,2018,12,11,Tuesday,49,2018-49,76.84,76.86,74.66,74.85,6883230.0,70.72,-0.004019762291208595,73.0942857142857,75.9504
2018-12-12,2018,12,12,Wednesday,49,2018-49,75.5,76.42,75.24,75.31,4905720.0,71.16,0.006137909205633951,72.825,75.7072
2018-12-13,2018,12,13,Thursday,49,2018-49,75.63,75.76,74.81,75.05,9081135.0,70.91,-0.003426364997294762,72.55071428571429,75.4528
2018-12-14,2018,12,14,Friday,49,2018-49,74.24,75.17,73.74,74.76,6374432.0,70.64,-0.003773718479633148,72.11571428571429,75.19800000000001
2018-12-17,2018,12,17,Monday,50,2018-50,74.73,74.81,72.21,72.57,8063381.0,68.57,-0.02937694820794834,71.57785714285714,74.9092
2018-12-18,2018,12,18,Tuesday,50,2018-50,73.06,73.91,72.49,72.86,6003560.0,68.85,0.004076125657805685,71.285,74.6418
2018-12-19,2018,12,19,Wednesday,50,2018-50,72.73,73.87,71.16,71.62,16601078.0,67.67,-0.017101558162651354,70.9057142857143,74.3446
2018-12-20,2018,12,20,Thursday,50,2018-50,71.55,71.63,68.53,68.99,22699660.0,65.19,-0.03673119149506121,70.41428571428571,74.0416
2018-12-21,2018,12,21,Friday,50,2018-50,69.02,69.98,66.75,66.82,19808474.0,63.14,-0.03138103178535212,69.7492857142857,73.7538
2018-12-24,2018,12,24,Monday,51,2018-51,66.31,66.54,64.16,64.23,6793611.0,60.69,-0.03880212403598249,68.83428571428571,73.4378
2018-12-26,2018,12,26,Wednesday,51,2018-51,64.78,66.97,63.23,66.71,11301604.0,63.04,0.03870258040249763,68.20285714285714,73.1658
2018-12-27,2018,12,27,Thursday,51,2018-51,64.57,66.56,63.98,66.56,10412081.0,62.89,-0.0023580965136080767,67.53642857142857,72.8824
2018-12-28,2018,12,28,Friday,51,2018-51,66.9,67.45,66.04,66.29,8925413.0,62.64,-0.003971315446683499,66.93714285714285,72.56819999999999
2018-12-31,2018,12,31,Monday,52,2018-52,66.46,67.01,66.23,67.01,7049281.0,63.32,0.010821976312535675,66.38785714285714,72.2966
2019-01-02,2019,1,2,Wednesday,00,2019-00,66.18,68.19,65.6,68.16,9361752.0,64.4,0.017092551609312112,65.93642857142858,72.05980000000001
2019-01-03,2019,1,3,Thursday,00,2019-00,67.68,67.97,64.97,65.12,8884258.0,61.53,-0.044505895214406066,65.24857142857142,71.7688
2019-01-04,2019,1,4,Friday,00,2019-00,65.53,67.46,65.14,67.35,10083317.0,63.64,0.03420943719386238,64.72928571428572,71.54700000000001
2019-01-07,2019,1,7,Monday,01,2019-01,67.38,67.6,66.42,67.32,8314601.0,63.61,-0.0004671922989637478,64.22714285714287,71.2816
2019-01-08,2019,1,8,Tuesday,01,2019-01,68.5,68.88,67.56,68.53,5951282.0,64.76,0.018042507624059345,63.955,71.1334
2019-01-09,2019,1,9,Wednesday,01,2019-01,68.95,69.0,68.31,68.8,6726873.0,65.01,0.003856571452134583,63.680714285714295,70.9626
2019-01-10,2019,1,10,Thursday,01,2019-01,68.45,69.57,68.43,69.48,5368119.0,65.66,0.009970912791893216,63.537142857142854,70.8186
2019-01-11,2019,1,11,Friday,01,2019-01,68.95,69.21,68.36,69.19,5759807.0,65.38,-0.004166384871516549,63.550714285714285,70.6942
2019-01-14,2019,1,14,Monday,02,2019-02,68.72,70.16,68.47,69.76,5049524.0,65.92,0.008185595554937253,63.74928571428571,70.56259999999999
2019-01-15,2019,1,15,Tuesday,02,2019-02,69.7,69.99,68.94,69.89,4444751.0,66.04,0.001894364661551462,64.13142857142857,70.41460000000001
2019-01-16,2019,1,16,Wednesday,02,2019-02,69.91,70.23,69.51,69.77,6177238.0,65.93,-0.0017105652443687447,64.33785714285715,70.2246
2019-01-17,2019,1,17,Thursday,02,2019-02,69.46,71.43,69.41,70.97,5079239.0,67.06,0.017136930190446042,64.63571428571429,70.059
2019-01-18,2019,1,18,Friday,02,2019-02,71.93,72.18,71.05,71.68,7366763.0,67.73,0.010020384589173315,64.99928571428572,69.9088
2019-01-22,2019,1,22,Tuesday,03,2019-03,71.12,71.21,69.63,69.89,9039980.0,66.04,-0.024934111940931536,65.19357142857143,69.7166
2019-01-23,2019,1,23,Wednesday,03,2019-03,73.82,75.1,71.96,73.66,19960859.0,69.6,0.053844740008985426,65.56500000000001,69.56479999999999
2019-01-24,2019,1,24,Thursday,03,2019-03,74.1,75.11,72.08,72.72,14356933.0,68.72,-0.012645284179615301,66.07857142857144,69.38600000000001
2019-01-25,2019,1,25,Friday,03,2019-03,73.22,73.57,72.42,72.88,7375185.0,68.87,0.002163442856286446,66.45214285714285,69.2178
2019-01-28,2019,1,28,Monday,04,2019-04,72.5,72.54,71.6,72.42,14161009.0,68.43,-0.006303380762219701,66.79642857142858,69.0692
2019-01-29,2019,1,29,Tuesday,04,2019-04,72.73,74.4,72.69,74.16,17208552.0,70.07,0.023983310606387365,67.17571428571429,68.9438
2019-01-30,2019,1,30,Wednesday,04,2019-04,74.64,75.68,73.79,74.97,11627984.0,70.83,0.010862365111869332,67.59142857142857,68.8362
2019-01-31,2019,1,31,Thursday,04,2019-04,75.25,75.25,74.03,74.3,9663345.0,70.21,-0.008814879558916688,67.91642857142857,68.69760000000001
2019-02-01,2019,2,1,Friday,04,2019-04,75.26,75.54,74.33,74.88,6572581.0,70.75,0.007707300153196206,68.3,68.565
2019-02-04,2019,2,4,Monday,05,2019-05,74.88,75.05,74.19,74.98,7857128.0,70.85,0.0013447995530491141,68.65214285714286,68.4614
2019-02-05,2019,2,5,Tuesday,05,2019-05,75.41,76.02,74.94,76.0,7192132.0,71.82,0.013681281830270509,69.065,68.39920000000001
2019-02-06,2019,2,6,Wednesday,05,2019-05,76.06,76.61,75.73,76.38,5565473.0,72.17,0.004885362990990405,69.51071428571429,68.3476
2019-02-07,2019,2,7,Thursday,05,2019-05,75.75,76.14,74.88,75.97,7384719.0,71.79,-0.0052734950262194324,69.84857142857143,68.2488
2019-02-08,2019,2,8,Friday,05,2019-05,75.7,77.11,75.66,77.09,6263679.0,72.84,0.014662157566276202,70.21357142857143,68.1836
2019-02-11,2019,2,11,Monday,06,2019-06,77.34,77.48,76.47,77.23,6222365.0,72.98,0.001877537818377517,70.70928571428571,68.1842
2019-02-12,2019,2,12,Tuesday,06,2019-06,77.63,78.26,77.22,78.02,5624266.0,73.72,0.010267325582647535,71.00357142857142,68.19900000000001
2019-02-13,2019,2,13,Wednesday,06,2019-06,78.26,78.6,78.17,78.3,3914660.0,73.99,0.00354882073348306,71.38,68.2374
2019-02-14,2019,2,14,Thursday,06,2019-06,77.5,78.28,77.22,78.12,5957638.0,74.25,0.0035978333804072005,71.76428571428572,68.2734
2019-02-15,2019,2,15,Friday,06,2019-06,79.04,80.5,78.68,80.4,10850328.0,76.42,0.02924378413407669,72.335,68.3318
2019-02-19,2019,2,19,Tuesday,07,2019-07,80.16,81.27,79.84,80.96,9680983.0,76.95,0.006887787317666261,72.82642857142856,68.4332
2019-02-20,2019,2,20,Wednesday,07,2019-07,80.99,81.59,80.45,80.82,10012607.0,76.82,-0.0016325599841364724,73.25428571428571,68.5252
2019-02-21,2019,2,21,Thursday,07,2019-07,80.65,80.93,79.19,79.5,5179822.0,75.56,-0.016429062159182384,73.63642857142857,68.6158
2019-02-22,2019,2,22,Friday,07,2019-07,80.59,80.77,79.8,80.41,5018221.0,76.43,0.011478780355733464,74.04214285714285,68.7242
2019-02-25,2019,2,25,Monday,08,2019-08,80.99,81.26,80.65,80.72,4245967.0,76.73,0.003913338952671097,74.46214285714287,68.84440000000001
2019-02-26,2019,2,26,Tuesday,08,2019-08,80.42,80.84,79.78,80.04,5397833.0,76.08,-0.008419615767777833,74.76642857142858,68.9428
2019-02-27,2019,2,27,Wednesday,08,2019-08,79.97,80.14,79.36,79.86,3969322.0,75.91,-0.0022802127690511043,75.03357142857143,69.0428
2019-02-28,2019,2,28,Thursday,08,2019-08,79.73,80.13,79.02,79.09,7017342.0,75.17,-0.00969257383430211,75.27499999999999,69.1334
2019-03-01,2019,3,1,Friday,08,2019-08,79.91,80.14,78.82,79.15,6073158.0,75.23,0.0007954825360729778,75.44571428571429,69.2666
2019-03-04,2019,3,4,Monday,09,2019-09,79.48,80.18,78.73,79.13,5526065.0,75.22,-0.00023851591987289478,75.60571428571428,69.39399999999999
2019-03-05,2019,3,5,Tuesday,09,2019-09,79.07,79.82,79.07,79.26,5141845.0,75.33,0.0015907897906655144,75.72071428571428,69.54719999999999
2019-03-06,2019,3,6,Wednesday,09,2019-09,79.41,79.84,78.9,78.91,5592486.0,75.01,-0.004367192111082607,75.79357142857144,69.7436
2019-03-07,2019,3,7,Thursday,09,2019-09,78.67,78.72,77.36,78.33,6616437.0,74.45,-0.0074168068244062635,75.80785714285715,69.96979999999999
2019-03-08,2019,3,8,Friday,09,2019-09,77.94,78.12,76.96,78.05,4912394.0,74.19,-0.0035353606259470594,75.64857142857144,70.2398
2019-03-11,2019,3,11,Monday,10,2019-10,76.51,79.41,76.45,79.3,7398066.0,75.38,0.016045834074643883,75.53642857142857,70.4866
2019-03-12,2019,3,12,Tuesday,10,2019-10,79.11,79.87,78.36,78.46,6108434.0,74.58,-0.01063412645362316,75.37642857142858,70.7204
2019-03-13,2019,3,13,Wednesday,10,2019-10,78.65,80.1,78.65,79.7,7713801.0,75.75,0.015801659237137278,75.39,70.9826
2019-03-14,2019,3,14,Thursday,10,2019-10,79.7,79.89,79.11,79.86,6236984.0,75.9,0.0019741791626506355,75.35214285714285,71.2342
2019-03-15,2019,3,15,Friday,10,2019-10,80.03,80.2,79.23,79.24,15396933.0,75.32,-0.007644546192140722,75.25142857142858,71.4526
2019-03-18,2019,3,18,Monday,11,2019-11,79.36,79.92,79.0,79.86,6181051.0,75.91,0.007782846055471193,75.23928571428571,71.7402
2019-03-19,2019,3,19,Tuesday,11,2019-11,80.31,80.66,79.24,79.62,4704076.0,75.68,-0.00307329679174273,75.22285714285715,71.981
2019-03-20,2019,3,20,Wednesday,11,2019-11,79.57,79.61,78.37,78.86,4680876.0,74.96,-0.009485433911772145,75.20785714285714,72.208
2019-03-21,2019,3,21,Thursday,11,2019-11,78.38,80.04,78.24,79.85,4127904.0,75.9,0.012528967180571282,75.25571428571428,72.4308
2019-03-22,2019,3,22,Friday,11,2019-11,79.3,79.5,77.69,78.76,6152926.0,74.86,-0.013635091568080737,75.23,72.62780000000001
2019-03-25,2019,3,25,Monday,12,2019-12,78.64,79.19,78.41,78.92,3608460.0,75.01,0.001997785243640582,75.20714285714287,72.81479999999999
2019-03-26,2019,3,26,Tuesday,12,2019-12,79.41,79.89,78.7,79.38,5091474.0,75.45,0.005901157743682939,75.23857142857142,73.0162
2019-03-27,2019,3,27,Wednesday,12,2019-12,79.37,80.01,79.07,79.48,4336063.0,75.55,0.0012683532812827192,75.31714285714285,73.2088
2019-03-28,2019,3,28,Thursday,12,2019-12,79.74,80.18,79.41,80.09,2974767.0,76.13,0.007680156178222264,75.4557142857143,73.4106
2019-03-29,2019,3,29,Friday,12,2019-12,80.72,81.24,80.23,81.11,4839617.0,77.1,0.012728657146413358,75.57857142857142,73.634
2019-04-01,2019,4,1,Monday,13,2019-13,81.81,83.97,81.81,83.82,8422971.0,79.67,0.03336189835338832,75.94214285714285,73.8862
2019-04-02,2019,4,2,Tuesday,13,2019-13,83.74,83.93,82.79,83.01,4616840.0,78.9,-0.009685482989046368,76.16714285714285,74.1096
2019-04-03,2019,4,3,Wednesday,13,2019-13,83.46,83.52,82.2,82.64,4512760.0,78.55,-0.00447309937273721,76.35642857142857,74.35979999999999
2019-04-04,2019,4,4,Thursday,13,2019-13,82.76,83.87,82.35,83.51,3546171.0,79.38,0.010585663028127357,76.64642857142857,74.5554
2019-04-05,2019,4,5,Friday,13,2019-13,83.8,84.2,83.42,84.15,3973771.0,79.99,0.007686804802196079,76.93785714285714,74.7808
2019-04-08,2019,4,8,Monday,14,2019-14,83.28,84.1,82.56,84.05,4318425.0,79.89,-0.0011968372897415147,77.23857142857142,75.0012
2019-04-09,2019,4,9,Tuesday,14,2019-14,83.48,83.64,82.57,83.23,3320692.0,79.11,-0.0098081018160191,77.535,75.21480000000001
2019-04-10,2019,4,10,Wednesday,14,2019-14,83.25,83.28,81.98,82.86,4324622.0,78.76,-0.004461356752016532,77.73928571428571,75.3886
2019-04-11,2019,4,11,Thursday,14,2019-14,82.93,83.7,82.74,83.59,2767879.0,79.45,0.008810511661438536,78.06714285714285,75.561
2019-04-12,2019,4,12,Friday,14,2019-14,84.22,85.16,84.11,85.15,4553280.0,80.93,0.018672076446753172,78.49000000000001,75.7754
2019-04-15,2019,4,15,Monday,15,2019-15,84.96,85.12,84.37,84.68,2979216.0,80.49,-0.005543364751232516,78.85,75.97019999999999
2019-04-16,2019,4,16,Tuesday,15,2019-15,84.87,85.19,84.59,85.17,3176411.0,80.96,0.005871438994526024,79.23642857142856,76.1724
2019-04-17,2019,4,17,Wednesday,15,2019-15,85.33,85.78,84.79,85.46,4425365.0,81.23,0.003324847735619585,79.60071428571428,76.36059999999999
2019-04-18,2019,4,18,Thursday,15,2019-15,85.59,86.69,85.59,86.22,3970117.0,81.95,0.008910924939938614,79.94714285714285,76.5562
2019-04-22,2019,4,22,Monday,16,2019-16,85.81,86.51,85.39,86.16,4694224.0,81.9,-0.0006570798303583425,80.10642857142857,76.7584
2019-04-23,2019,4,23,Tuesday,16,2019-16,88.04,89.59,87.4,88.12,9030605.0,83.76,0.02271583330127136,80.45357142857144,76.9768
2019-04-24,2019,4,24,Wednesday,16,2019-16,87.9,88.21,86.8,87.85,4344803.0,83.5,-0.0030711639962952564,80.80714285714286,77.1872
2019-04-25,2019,4,25,Thursday,16,2019-16,87.31,88.26,86.87,87.94,3712381.0,83.58,0.0010029665955566536,81.10714285714286,77.3844
2019-04-26,2019,4,26,Friday,16,2019-16,88.11,88.63,87.84,88.6,3273022.0,84.21,0.0075146668219614465,81.40857142857143,77.5888
2019-04-29,2019,4,29,Monday,17,2019-17,88.74,89.69,88.65,89.44,5417378.0,85.01,0.009518351242036927,81.77428571428572,77.804
2019-04-30,2019,4,30,Tuesday,17,2019-17,89.64,89.94,89.13,89.75,5232736.0,85.31,0.003447756588994988,82.21714285714286,77.9818
2019-05-01,2019,5,1,Wednesday,17,2019-17,89.99,90.87,89.06,89.1,3487537.0,84.69,-0.0072224056631616795,82.64071428571428,78.1366
2019-05-02,2019,5,2,Thursday,17,2019-17,88.59,89.02,87.34,87.98,4379761.0,83.63,-0.012572608949458441,82.9392857142857,78.2728
2019-05-03,2019,5,3,Friday,17,2019-17,88.77,89.17,88.08,89.13,4513396.0,84.72,0.013090232576471017,83.21,78.456
2019-05-06,2019,5,6,Monday,18,2019-18,87.34,88.53,86.78,88.23,3776100.0,83.87,-0.010096826694885874,83.45142857142858,78.6048
2019-05-07,2019,5,7,Tuesday,18,2019-18,87.06,87.27,84.76,85.24,7794522.0,81.02,-0.033951402060285685,83.4557142857143,78.69059999999999
2019-05-08,2019,5,8,Wednesday,18,2019-18,85.27,86.94,85.17,86.26,3807721.0,81.99,0.012034858147349503,83.51,78.8088
2019-05-09,2019,5,9,Thursday,18,2019-18,85.25,86.3,84.34,86.13,4066569.0,81.87,-0.0015319691078949926,83.50428571428571,78.928
2019-05-10,2019,5,10,Friday,18,2019-18,85.1,86.43,84.06,86.32,4214823.0,82.05,0.0022648548449188954,83.51499999999999,79.06559999999999
2019-05-13,2019,5,13,Monday,19,2019-19,84.35,84.75,82.06,83.05,6545091.0,78.94,-0.0379817666394664,83.17071428571428,79.1398
2019-05-14,2019,5,14,Tuesday,19,2019-19,83.08,84.97,83.08,84.32,4305078.0,80.14,0.015307589008096256,82.93071428571429,79.2382
2019-05-15,2019,5,15,Wednesday,19,2019-19,83.57,84.85,82.86,84.32,3861588.0,80.14,0.0,82.68499999999999,79.3344
2019-05-16,2019,5,16,Thursday,19,2019-19,84.35,85.63,83.98,85.12,4463819.0,81.35,0.015047479300422495,82.48071428571428,79.4612
2019-05-17,2019,5,17,Friday,19,2019-19,84.41,85.25,84.05,84.17,2551298.0,80.45,-0.011090757808115526,82.155,79.58120000000001
2019-05-20,2019,5,20,Monday,20,2019-20,83.81,84.18,83.47,84.0,3091558.0,80.29,-0.0020186838742570767,81.79642857142858,79.70320000000001
2019-05-21,2019,5,21,Tuesday,20,2019-20,84.9,85.7,84.49,85.61,3480863.0,81.82,0.019104060282757906,81.59142857142857,79.832
2019-05-22,2019,5,22,Wednesday,20,2019-20,85.19,85.79,84.92,85.22,3086791.0,81.45,-0.0045578970415071085,81.4357142857143,79.96940000000001
2019-05-23,2019,5,23,Thursday,20,2019-20,83.4,84.22,81.43,82.1,8983570.0,78.46,-0.03662947699019914,80.98857142857143,80.0236
2019-05-24,2019,5,24,Friday,20,2019-20,82.22,83.0,81.82,82.69,4952595.0,79.03,0.007282632190659832,80.64285714285714,80.0862
2019-05-28,2019,5,28,Tuesday,21,2019-21,82.84,83.75,81.74,81.76,6419719.0,78.14,-0.011263387580618955,80.43714285714285,80.14259999999999
2019-05-29,2019,5,29,Wednesday,21,2019-21,81.3,81.68,80.75,81.48,4444592.0,77.87,-0.003463591286074541,80.14285714285714,80.18180000000001
2019-05-30,2019,5,30,Thursday,21,2019-21,81.52,82.02,80.57,80.81,4367525.0,77.23,-0.00826466199121545,79.81142857142858,80.2128
2019-05-31,2019,5,31,Friday,21,2019-21,80.09,80.18,79.0,79.48,5646829.0,75.97,-0.016355001237810307,79.37714285714287,80.233
2019-06-03,2019,6,3,Monday,22,2019-22,79.58,80.69,79.26,79.84,4307779.0,76.3,0.004433695280691152,79.18857142857144,80.241
2019-06-04,2019,6,4,Tuesday,22,2019-22,80.75,81.62,80.25,81.42,3805973.0,77.81,0.01978581992908124,79.02214285714285,80.3
2019-06-05,2019,6,5,Wednesday,22,2019-22,82.12,82.69,81.53,82.67,3770538.0,79.01,0.015382106889293645,78.94142857142857,80.38
2019-06-06,2019,6,6,Thursday,22,2019-22,82.73,83.18,82.11,82.86,3197068.0,79.2,0.002359967914478789,78.78785714285713,80.455
2019-06-07,2019,6,7,Friday,22,2019-22,83.14,83.68,82.97,83.17,2930752.0,79.49,0.0036454845728721708,78.7192857142857,80.5338
2019-06-10,2019,6,10,Monday,23,2019-23,85.27,85.42,80.54,80.56,21901664.0,77.0,-0.031328074345710055,78.48428571428572,80.5512
2019-06-11,2019,6,11,Tuesday,23,2019-23,80.69,80.74,76.89,77.37,17434985.0,73.95,-0.039606150158224884,77.92214285714286,80.4882
2019-06-12,2019,6,12,Wednesday,23,2019-23,78.07,78.92,77.79,78.08,15850911.0,74.63,0.009191454132904342,77.43499999999999,80.3874
2019-06-13,2019,6,13,Thursday,23,2019-23,78.5,78.65,77.36,78.55,7317027.0,75.07,0.0059642073946848395,77.19285714285715,80.3108
2019-06-14,2019,6,14,Friday,23,2019-23,79.36,79.61,78.62,78.85,4873145.0,75.37,0.003926140747552154,76.93142857142857,80.2472
2019-06-17,2019,6,17,Monday,24,2019-24,79.12,79.28,77.48,78.18,5317589.0,74.72,-0.008539609974165696,76.68714285714285,80.15400000000001
2019-06-18,2019,6,18,Tuesday,24,2019-24,78.7,79.91,78.7,79.69,7208181.0,76.16,0.019238586055511986,76.56500000000001,80.0774
2019-06-19,2019,6,19,Wednesday,24,2019-24,79.99,80.17,79.5,79.77,5172354.0,76.24,0.0011057477747051792,76.49428571428572,80.00439999999999
2019-06-20,2019,6,20,Thursday,24,2019-24,80.74,81.95,80.47,81.83,6906906.0,78.21,0.025796766533348947,76.65428571428572,79.98639999999999
2019-06-21,2019,6,21,Friday,24,2019-24,81.69,82.35,80.92,81.03,9087332.0,77.44,-0.00984409564480171,76.73571428571428,79.96
2019-06-24,2019,6,24,Monday,25,2019-25,81.89,82.44,81.5,81.93,5842594.0,78.3,0.011106757657674882,76.77071428571428,79.937
2019-06-25,2019,6,25,Tuesday,25,2019-25,81.93,82.35,80.99,81.2,4439825.0,77.6,-0.008910514268476333,76.66999999999999,79.8704
2019-06-26,2019,6,26,Wednesday,25,2019-25,81.21,81.59,80.38,80.4,4643853.0,76.85,-0.00976592166715251,76.50214285714286,79.7976
2019-06-27,2019,6,27,Thursday,25,2019-25,80.69,81.3,80.4,81.16,3199452.0,77.57,0.00947096282264348,76.365,79.72980000000001
2019-06-28,2019,6,28,Friday,25,2019-25,81.22,82.18,80.65,81.94,8637486.0,78.31,0.009536909890914824,76.45857142857142,79.6714
2019-07-01,2019,7,1,Monday,26,2019-26,82.56,83.12,82.34,82.66,6233329.0,79.0,0.008755802210739017,76.81928571428571,79.6124
2019-07-02,2019,7,2,Tuesday,26,2019-26,82.84,83.26,82.59,83.05,5394655.0,79.37,0.004720750800352835,77.15785714285714,79.56179999999999
2019-07-03,2019,7,3,Wednesday,26,2019-26,83.35,83.74,82.89,83.7,3237746.0,80.0,0.007880997883572105,77.50999999999999,79.4866
2019-07-05,2019,7,5,Friday,26,2019-26,83.54,83.54,82.35,83.41,5636024.0,79.72,-0.0034587249068154247,77.82071428571429,79.411
2019-07-08,2019,7,8,Monday,27,2019-27,83.0,83.12,81.99,82.36,5088455.0,78.72,-0.012599839928812973,78.10642857142857,79.3138
2019-07-09,2019,7,9,Tuesday,27,2019-27,81.88,82.15,81.15,82.06,4803229.0,78.43,-0.0036677688776406425,78.26857142857143,79.1982
2019-07-10,2019,7,10,Wednesday,27,2019-27,82.44,83.23,81.93,82.1,3717148.0,78.46,0.0004600372660341634,78.42714285714285,79.0672
2019-07-11,2019,7,11,Thursday,27,2019-27,82.09,82.94,81.86,82.66,3874141.0,79.0,0.0068226119909986505,78.48357142857142,78.94099999999999
2019-07-12,2019,7,12,Friday,27,2019-27,83.01,84.21,82.89,84.15,5088455.0,80.43,0.01812111201538813,78.69714285714285,78.8558
2019-07-15,2019,7,15,Monday,28,2019-28,83.86,84.22,83.62,83.85,3779754.0,80.14,-0.003664628748719867,78.82857142857142,78.786
2019-07-16,2019,7,16,Tuesday,28,2019-28,83.92,84.13,83.52,83.82,5085118.0,80.11,-0.0003001856809811132,79.00785714285715,78.6938
2019-07-17,2019,7,17,Wednesday,28,2019-28,83.74,83.86,81.86,81.88,4347663.0,78.25,-0.023199902174652176,79.10785714285714,78.5814
2019-07-18,2019,7,18,Thursday,28,2019-28,81.74,82.66,81.66,82.63,4638132.0,78.97,0.009223594360741716,79.20785714285715,78.5404
2019-07-19,2019,7,19,Friday,28,2019-28,82.84,83.62,82.4,83.32,5138985.0,79.63,0.008301724713401848,79.30214285714285,78.4932
2019-07-22,2019,7,22,Monday,29,2019-29,83.25,83.82,82.79,83.67,5399422.0,79.97,0.004229934685071601,79.37142857142858,78.45519999999999
2019-07-23,2019,7,23,Tuesday,29,2019-29,85.79,85.9,83.08,84.92,12855169.0,81.16,0.014968001491400207,79.49928571428572,78.43740000000001
2019-07-24,2019,7,24,Wednesday,29,2019-29,84.57,86.14,84.31,84.49,5684171.0,80.75,-0.005113405209397848,79.55285714285715,78.4736
2019-07-25,2019,7,25,Thursday,29,2019-29,84.91,87.04,84.9,85.81,6339633.0,82.02,0.01571696444245485,79.71714285714286,78.5112
2019-07-26,2019,7,26,Friday,29,2019-29,85.47,86.02,85.14,85.36,3521383.0,81.58,-0.005353544439525737,79.92142857142856,78.54
2019-07-29,2019,7,29,Monday,30,2019-30,85.31,85.82,85.2,85.41,3259675.0,81.63,0.0006636297686581916,80.15,78.54560000000001
2019-07-30,2019,7,30,Tuesday,30,2019-30,85.2,85.41,84.61,85.15,3584148.0,81.38,-0.003094542377174214,80.35857142857142,78.56419999999999
2019-07-31,2019,7,31,Wednesday,30,2019-30,85.12,85.61,83.7,84.08,5348733.0,80.36,-0.012564811552670418,80.4557142857143,78.56559999999999
2019-08-01,2019,8,1,Thursday,30,2019-30,83.9,85.28,82.86,82.97,4633524.0,79.3,-0.013173678960195168,80.375,78.51520000000001
2019-08-02,2019,8,2,Friday,30,2019-30,82.71,82.99,81.44,82.32,3443681.0,78.68,-0.007812359443001071,80.27071428571428,78.4598
2019-08-05,2019,8,5,Monday,31,2019-31,81.08,81.14,78.5,79.14,6322790.0,75.64,-0.0386820578947501,79.95142857142856,78.40339999999999
2019-08-06,2019,8,6,Tuesday,31,2019-31,78.98,81.22,78.98,81.06,6042808.0,77.47,0.02425438003219149,79.89571428571428,78.3722
2019-08-07,2019,8,7,Wednesday,31,2019-31,80.0,81.89,78.75,81.19,6835401.0,77.6,0.0016304503040598384,79.79785714285713,78.3614
2019-08-08,2019,8,8,Thursday,31,2019-31,81.55,82.88,81.55,82.74,4253117.0,79.08,0.019145876934433703,79.75857142857144,78.3856
2019-08-09,2019,8,9,Friday,31,2019-31,82.69,83.08,81.52,82.59,3767360.0,78.94,-0.0018253761142092984,79.68499999999999,78.4198
2019-08-12,2019,8,12,Monday,32,2019-32,81.72,81.96,80.26,80.57,4135055.0,77.0,-0.024535369735451562,79.38785714285713,78.4404
2019-08-13,2019,8,13,Tuesday,32,2019-32,80.47,82.26,80.37,81.15,3813918.0,77.56,0.007264616324817563,79.16,78.4656
2019-08-14,2019,8,14,Wednesday,32,2019-32,79.99,80.09,77.89,78.23,5337769.0,74.76,-0.03606052128667936,78.64142857142858,78.4046
2019-08-15,2019,8,15,Thursday,32,2019-32,78.04,78.3,77.05,77.87,6295618.0,74.87,0.0014161973051227683,78.16214285714285,78.3218
2019-08-16,2019,8,16,Friday,32,2019-32,78.66,79.09,78.05,78.7,4023348.0,75.66,0.010586791883717694,77.73571428571428,78.25099999999999
2019-08-19,2019,8,19,Monday,33,2019-33,79.75,80.12,79.29,79.7,2896906.0,76.62,0.012714812530729258,77.39571428571428,78.1936
2019-08-20,2019,8,20,Tuesday,33,2019-33,79.28,80.09,78.92,79.72,3161474.0,76.65,0.000316030072840201,77.13071428571428,78.1866
2019-08-21,2019,8,21,Wednesday,33,2019-33,80.49,80.69,79.79,80.13,2732286.0,77.04,0.005130730814106643,76.96928571428573,78.24839999999999
2019-08-22,2019,8,22,Thursday,33,2019-33,80.55,80.81,79.5,80.53,2593248.0,77.42,0.004947976187128056,76.87928571428571,78.3042
2019-08-23,2019,8,23,Friday,33,2019-33,79.72,80.43,77.29,77.67,5532580.0,74.68,-0.035479782141031646,76.8107142857143,78.2964
2019-08-26,2019,8,26,Monday,34,2019-34,78.65,79.09,77.81,78.97,3325936.0,75.93,0.016771892636102903,76.70071428571428,78.30760000000001
2019-08-27,2019,8,27,Tuesday,34,2019-34,78.94,79.3,78.02,78.4,3459571.0,75.37,-0.007331283122253285,76.54142857142857,78.3206
2019-08-28,2019,8,28,Wednesday,34,2019-34,78.26,79.9,77.92,79.84,3252047.0,76.76,0.018463569460797524,76.37571428571428,78.3326
2019-08-29,2019,8,29,Thursday,34,2019-34,80.56,81.98,80.56,81.5,7271105.0,78.36,0.02080864165689933,76.33428571428571,78.375
2019-08-30,2019,8,30,Friday,34,2019-34,81.96,82.57,81.93,81.96,3702529.0,78.8,0.005636767829911182,76.46285714285715,78.38680000000001
2019-09-03,2019,9,3,Tuesday,35,2019-35,80.98,81.3,80.33,81.16,4028433.0,78.03,-0.009751228887779573,76.49642857142858,78.3986
